Team,Opponent,Year,Week,Home Team,Spread,Game Scoring Margin,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating,Team DVOA,DVOA Diff,EGO,EGO to Spread Diff,EGO Pick,Right Pick,Spread to Result Difference,Spread Result Class
BAL,CLE,2016,2,0,-4.0,5,29.0,43.0,29.0,86.0,40.0,100.0,29.0,57.0,61.0,29.0,23.0,46.0,0.0,0.0,0.0,0.0,0,0,1.0,1
BUF,NYJ,2016,2,1,-1.0,-6,57.0,71.0,14.0,71.0,0.0,60.0,100.0,86.0,87.0,92.0,29.0,29.0,0.0,0.0,0.0,0.0,0,0,-7.0,-1
CAR,SFO,2016,2,1,-12.0,19,29.0,57.0,92.0,16.0,25.0,80.0,29.0,100.0,86.0,86.0,23.0,92.0,0.0,0.0,0.0,0.0,0,0,7.0,1
CHI,PHI,2016,2,1,-3.0,-15,29.0,29.0,21.0,32.0,28.0,63.0,43.0,71.0,71.0,39.0,54.0,77.0,0.0,0.0,0.0,0.0,0,0,-18.0,-1
CIN,PIT,2016,2,0,3.0,-8,14.0,0.0,8.0,13.0,71.0,71.0,0.0,86.0,83.0,94.0,60.0,28.0,0.0,0.0,0.0,0.0,0,0,-5.0,-1
CLE,BAL,2016,2,1,4.0,-5,29.0,57.0,61.0,29.0,23.0,46.0,29.0,43.0,29.0,86.0,40.0,100.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1
DAL,WAS,2016,2,0,3.5,4,29.0,100.0,45.0,45.0,41.0,67.0,14.0,100.0,6.0,17.0,72.0,40.0,0.0,0.0,0.0,0.0,0,0,7.5,1
DEN,IND,2016,2,1,-6.0,14,43.0,71.0,84.0,8.0,20.0,75.0,14.0,71.0,29.0,43.0,84.0,27.0,0.0,0.0,0.0,0.0,0,0,8.0,1
DET,TEN,2016,2,1,-6.0,-1,29.0,86.0,57.0,71.0,73.0,16.0,0.0,71.0,13.0,86.0,48.0,56.0,0.0,0.0,0.0,0.0,0,0,-7.0,-1
GNB,MIN,2016,2,0,-1.5,-3,43.0,86.0,39.0,100.0,32.0,37.0,29.0,100.0,14.0,87.0,44.0,52.0,0.0,0.0,0.0,0.0,0,0,-4.5,-1
HOU,KAN,2016,2,1,1.0,7,71.0,71.0,68.0,79.0,37.0,72.0,14.0,57.0,29.0,10.0,73.0,57.0,0.0,0.0,0.0,0.0,0,0,8.0,1
IND,DEN,2016,2,0,6.0,-14,14.0,71.0,29.0,43.0,84.0,27.0,43.0,71.0,84.0,8.0,20.0,75.0,0.0,0.0,0.0,0.0,0,0,-8.0,-1
JAX,SDG,2016,2,0,3.0,-24,14.0,57.0,0.0,61.0,63.0,68.0,43.0,86.0,90.0,71.0,43.0,27.0,0.0,0.0,0.0,0.0,0,0,-21.0,-1
KAN,HOU,2016,2,0,-1.0,-7,14.0,57.0,29.0,10.0,73.0,57.0,71.0,71.0,68.0,79.0,37.0,72.0,0.0,0.0,0.0,0.0,0,0,-8.0,-1
LAR,SEA,2016,2,1,5.5,6,0.0,71.0,14.0,14.0,8.0,77.0,71.0,57.0,54.0,87.0,45.0,83.0,0.0,0.0,0.0,0.0,0,0,11.5,1
MIA,NWE,2016,2,0,5.5,-7,43.0,29.0,13.0,46.0,17.0,55.0,43.0,71.0,49.0,63.0,50.0,52.0,0.0,0.0,0.0,0.0,0,0,-1.5,-1
MIN,GNB,2016,2,1,1.5,3,29.0,100.0,14.0,87.0,44.0,52.0,43.0,86.0,39.0,100.0,32.0,37.0,0.0,0.0,0.0,0.0,0,0,4.5,1
NOR,NYG,2016,2,0,3.5,-3,0.0,86.0,34.0,0.0,100.0,31.0,0.0,71.0,55.0,55.0,33.0,59.0,0.0,0.0,0.0,0.0,0,0,0.5,1
NWE,MIA,2016,2,1,-5.5,7,43.0,71.0,49.0,63.0,50.0,52.0,43.0,29.0,13.0,46.0,17.0,55.0,0.0,0.0,0.0,0.0,0,0,1.5,1
NYG,NOR,2016,2,1,-3.5,3,0.0,71.0,55.0,55.0,33.0,59.0,0.0,86.0,34.0,0.0,100.0,31.0,0.0,0.0,0.0,0.0,0,0,-0.5,-1
NYJ,BUF,2016,2,0,1.0,6,100.0,86.0,87.0,92.0,29.0,29.0,57.0,71.0,14.0,71.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,7.0,1
OAK,ATL,2016,2,1,-4.0,-7,14.0,100.0,100.0,66.0,69.0,0.0,0.0,57.0,3.0,65.0,70.0,43.0,0.0,0.0,0.0,0.0,0,0,-11.0,-1
PHI,CHI,2016,2,0,3.0,15,43.0,71.0,71.0,39.0,54.0,77.0,29.0,29.0,21.0,32.0,28.0,63.0,0.0,0.0,0.0,0.0,0,0,18.0,1
PIT,CIN,2016,2,1,-3.0,8,0.0,86.0,83.0,94.0,60.0,28.0,14.0,0.0,8.0,13.0,71.0,71.0,0.0,0.0,0.0,0.0,0,0,5.0,1
SDG,JAX,2016,2,1,-3.0,24,43.0,86.0,90.0,71.0,43.0,27.0,14.0,57.0,0.0,61.0,63.0,68.0,0.0,0.0,0.0,0.0,0,0,21.0,1
SEA,LAR,2016,2,0,-5.5,-6,71.0,57.0,54.0,87.0,45.0,83.0,0.0,71.0,14.0,14.0,8.0,77.0,0.0,0.0,0.0,0.0,0,0,-11.5,-1
SFO,CAR,2016,2,0,12.0,-19,29.0,100.0,86.0,86.0,23.0,92.0,29.0,57.0,92.0,16.0,25.0,80.0,0.0,0.0,0.0,0.0,0,0,-7.0,-1
TAM,ARI,2016,2,0,7.5,-33,43.0,100.0,35.0,97.0,57.0,30.0,29.0,57.0,37.0,51.0,48.0,50.0,0.0,0.0,0.0,0.0,0,0,-25.5,-1
TEN,DET,2016,2,0,6.0,1,0.0,71.0,13.0,86.0,48.0,56.0,29.0,86.0,57.0,71.0,73.0,16.0,0.0,0.0,0.0,0.0,0,0,7.0,1
WAS,DAL,2016,2,1,-3.5,-4,14.0,100.0,6.0,17.0,72.0,40.0,29.0,100.0,45.0,45.0,41.0,67.0,0.0,0.0,0.0,0.0,0,0,-7.5,-1
ARI,BUF,2016,3,0,-5.0,-15,50.0,57.0,43.0,43.0,60.0,70.0,50.0,86.0,24.0,35.0,17.0,45.0,0.0,0.0,0.0,0.0,0,0,-20.0,-1
ATL,NOR,2016,3,0,2.5,13,0.0,57.0,40.0,16.0,100.0,48.0,12.0,71.0,14.0,23.0,88.0,29.0,0.0,0.0,0.0,0.0,0,0,15.5,1
BAL,JAX,2016,3,0,-2.5,2,50.0,57.0,29.0,33.0,51.0,100.0,38.0,43.0,9.0,16.0,75.0,85.0,0.0,0.0,0.0,0.0,0,0,-0.5,-1
BUF,ARI,2016,3,1,5.0,15,50.0,86.0,24.0,35.0,17.0,45.0,50.0,57.0,43.0,43.0,60.0,70.0,0.0,0.0,0.0,0.0,0,0,20.0,1
CAR,MIN,2016,3,1,-6.0,-12,38.0,57.0,100.0,32.0,51.0,87.0,75.0,57.0,0.0,65.0,41.0,80.0,0.0,0.0,0.0,0.0,0,0,-18.0,-1
CHI,DAL,2016,3,0,6.5,-14,38.0,0.0,18.0,24.0,18.0,88.0,38.0,57.0,45.0,41.0,45.0,54.0,0.0,0.0,0.0,0.0,0,0,-7.5,-1
CIN,DEN,2016,3,1,-3.5,-12,12.0,0.0,3.0,0.0,94.0,79.0,88.0,71.0,79.0,18.0,23.0,98.0,0.0,0.0,0.0,0.0,0,0,-15.5,-1
CLE,MIA,2016,3,0,10.0,-6,12.0,29.0,71.0,32.0,19.0,50.0,50.0,43.0,16.0,2.0,53.0,56.0,0.0,0.0,0.0,0.0,0,0,4.0,1
DAL,CHI,2016,3,1,-6.5,14,38.0,57.0,45.0,41.0,45.0,54.0,38.0,0.0,18.0,24.0,18.0,88.0,0.0,0.0,0.0,0.0,0,0,7.5,1
DEN,CIN,2016,3,0,3.5,12,88.0,71.0,79.0,18.0,23.0,98.0,12.0,0.0,3.0,0.0,94.0,79.0,0.0,0.0,0.0,0.0,0,0,15.5,1
DET,GNB,2016,3,0,6.0,-7,50.0,43.0,66.0,28.0,62.0,46.0,75.0,29.0,35.0,100.0,11.0,54.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1
GNB,DET,2016,3,1,-6.0,7,75.0,29.0,35.0,100.0,11.0,54.0,50.0,43.0,66.0,28.0,62.0,46.0,0.0,0.0,0.0,0.0,0,0,1.0,1
HOU,NWE,2016,3,0,0.0,-27,100.0,57.0,55.0,42.0,35.0,96.0,25.0,57.0,72.0,58.0,59.0,36.0,0.0,0.0,0.0,0.0,0,0,-27.0,-1
IND,SDG,2016,3,1,-1.5,4,12.0,14.0,29.0,13.0,53.0,45.0,50.0,57.0,88.0,63.0,27.0,34.0,0.0,0.0,0.0,0.0,0,0,2.5,1
JAX,BAL,2016,3,1,2.5,-2,38.0,43.0,9.0,16.0,75.0,85.0,50.0,57.0,29.0,33.0,51.0,100.0,0.0,0.0,0.0,0.0,0,0,0.5,1
KAN,NYJ,2016,3,1,-3.0,21,25.0,14.0,45.0,12.0,44.0,68.0,75.0,86.0,76.0,67.0,59.0,38.0,0.0,0.0,0.0,0.0,0,0,18.0,1
LAR,TAM,2016,3,0,3.5,5,12.0,43.0,14.0,30.0,0.0,85.0,38.0,71.0,34.0,60.0,44.0,37.0,0.0,0.0,0.0,0.0,0,0,8.5,1
MIA,CLE,2016,3,1,-10.0,6,50.0,43.0,16.0,2.0,53.0,56.0,12.0,29.0,71.0,32.0,19.0,50.0,0.0,0.0,0.0,0.0,0,0,-4.0,-1
MIN,CAR,2016,3,0,6.0,12,75.0,57.0,0.0,65.0,41.0,80.0,38.0,57.0,100.0,32.0,51.0,87.0,0.0,0.0,0.0,0.0,0,0,18.0,1
NOR,ATL,2016,3,1,-2.5,-13,12.0,71.0,14.0,23.0,88.0,29.0,0.0,57.0,40.0,16.0,100.0,48.0,0.0,0.0,0.0,0.0,0,0,-15.5,-1
NWE,HOU,2016,3,1,0.0,27,25.0,57.0,72.0,58.0,59.0,36.0,100.0,57.0,55.0,42.0,35.0,96.0,0.0,0.0,0.0,0.0,0,0,27.0,1
NYG,WAS,2016,3,1,-3.5,-2,12.0,57.0,34.0,68.0,58.0,71.0,50.0,86.0,18.0,14.0,91.0,51.0,0.0,0.0,0.0,0.0,0,0,-5.5,-1
NYJ,KAN,2016,3,0,3.0,-21,75.0,86.0,76.0,67.0,59.0,38.0,25.0,14.0,45.0,12.0,44.0,68.0,0.0,0.0,0.0,0.0,0,0,-18.0,-1
OAK,TEN,2016,3,0,-1.5,7,12.0,100.0,95.0,25.0,75.0,0.0,38.0,43.0,45.0,37.0,37.0,71.0,0.0,0.0,0.0,0.0,0,0,5.5,1
PHI,PIT,2016,3,1,3.5,31,62.0,57.0,58.0,46.0,30.0,89.0,0.0,86.0,74.0,88.0,54.0,24.0,0.0,0.0,0.0,0.0,0,0,34.5,1
PIT,PHI,2016,3,0,-3.5,-31,0.0,86.0,74.0,88.0,54.0,24.0,62.0,57.0,58.0,46.0,30.0,89.0,0.0,0.0,0.0,0.0,0,0,-34.5,-1
SDG,IND,2016,3,0,1.5,-4,50.0,57.0,88.0,63.0,27.0,34.0,12.0,14.0,29.0,13.0,53.0,45.0,0.0,0.0,0.0,0.0,0,0,-2.5,-1
SEA,SFO,2016,3,1,-10.5,19,88.0,43.0,35.0,75.0,38.0,93.0,25.0,86.0,50.0,18.0,18.0,71.0,0.0,0.0,0.0,0.0,0,0,8.5,1
SFO,SEA,2016,3,0,10.5,-19,25.0,86.0,50.0,18.0,18.0,71.0,88.0,43.0,35.0,75.0,38.0,93.0,0.0,0.0,0.0,0.0,0,0,-8.5,-1
TAM,LAR,2016,3,1,-3.5,-5,38.0,71.0,34.0,60.0,44.0,37.0,12.0,43.0,14.0,30.0,0.0,85.0,0.0,0.0,0.0,0.0,0,0,-8.5,-1
TEN,OAK,2016,3,1,1.5,-7,38.0,43.0,45.0,37.0,37.0,71.0,12.0,100.0,95.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,-5.5,-1
WAS,NYG,2016,3,0,3.5,2,50.0,86.0,18.0,14.0,91.0,51.0,12.0,57.0,34.0,68.0,58.0,71.0,0.0,0.0,0.0,0.0,0,0,5.5,1
ARI,LAR,2016,4,1,-10.0,-4,57.0,30.0,44.0,21.0,62.0,80.0,21.0,60.0,38.0,64.0,6.0,39.0,0.0,0.0,0.0,0.0,0,0,-14.0,-1
ATL,CAR,2016,4,1,2.5,15,14.0,60.0,85.0,38.0,83.0,14.0,36.0,0.0,95.0,76.0,45.0,83.0,0.0,0.0,0.0,0.0,0,0,17.5,1
BAL,OAK,2016,4,1,-3.5,-1,57.0,60.0,31.0,82.0,44.0,91.0,14.0,100.0,98.0,17.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,-4.5,-1
BUF,NWE,2016,4,0,3.5,16,64.0,60.0,69.0,66.0,0.0,29.0,29.0,70.0,100.0,76.0,31.0,36.0,0.0,0.0,0.0,0.0,0,0,19.5,1
CAR,ATL,2016,4,0,-2.5,-15,36.0,0.0,95.0,76.0,45.0,83.0,14.0,60.0,85.0,38.0,83.0,14.0,0.0,0.0,0.0,0.0,0,0,-17.5,-1
CHI,DET,2016,4,1,3.0,3,21.0,30.0,21.0,9.0,42.0,67.0,43.0,40.0,50.0,45.0,84.0,40.0,0.0,0.0,0.0,0.0,0,0,6.0,1
CIN,MIA,2016,4,1,-7.5,15,21.0,0.0,31.0,52.0,73.0,49.0,57.0,60.0,32.0,3.0,67.0,38.0,0.0,0.0,0.0,0.0,0,0,7.5,1
CLE,WAS,2016,4,0,7.5,-11,14.0,20.0,94.0,52.0,34.0,24.0,43.0,80.0,25.0,34.0,94.0,20.0,0.0,0.0,0.0,0.0,0,0,-3.5,-1
DAL,SFO,2016,4,0,-1.0,7,29.0,80.0,83.0,75.0,49.0,27.0,29.0,100.0,66.0,34.0,7.0,45.0,0.0,0.0,0.0,0.0,0,0,6.0,1
DEN,TAM,2016,4,0,-3.5,20,79.0,70.0,61.0,28.0,44.0,86.0,29.0,70.0,35.0,66.0,75.0,36.0,0.0,0.0,0.0,0.0,0,0,16.5,1
DET,CHI,2016,4,0,-3.0,-3,43.0,40.0,50.0,45.0,84.0,40.0,21.0,30.0,21.0,9.0,42.0,67.0,0.0,0.0,0.0,0.0,0,0,-6.0,-1
HOU,TEN,2016,4,1,-4.0,7,64.0,60.0,61.0,30.0,29.0,100.0,29.0,60.0,77.0,53.0,37.0,53.0,0.0,0.0,0.0,0.0,0,0,3.0,1
IND,JAX,2016,4,0,-1.0,-3,21.0,30.0,35.0,69.0,68.0,19.0,36.0,30.0,4.0,51.0,55.0,73.0,0.0,0.0,0.0,0.0,0,0,-4.0,-1
JAX,IND,2016,4,1,1.0,3,36.0,30.0,4.0,51.0,55.0,73.0,21.0,30.0,35.0,69.0,68.0,19.0,0.0,0.0,0.0,0.0,0,0,4.0,1
KAN,PIT,2016,4,0,3.0,-29,14.0,30.0,40.0,34.0,43.0,61.0,0.0,60.0,49.0,95.0,51.0,4.0,0.0,0.0,0.0,0.0,0,0,-26.0,-1
LAR,ARI,2016,4,0,10.0,4,21.0,60.0,38.0,64.0,6.0,39.0,57.0,30.0,44.0,21.0,62.0,80.0,0.0,0.0,0.0,0.0,0,0,14.0,1
MIA,CIN,2016,4,0,7.5,-15,57.0,60.0,32.0,3.0,67.0,38.0,21.0,0.0,31.0,52.0,73.0,49.0,0.0,0.0,0.0,0.0,0,0,-7.5,-1
MIN,NYG,2016,4,1,-3.5,14,100.0,60.0,0.0,84.0,28.0,68.0,21.0,60.0,48.0,93.0,75.0,41.0,0.0,0.0,0.0,0.0,0,0,10.5,1
NOR,SDG,2016,4,0,3.5,1,21.0,70.0,30.0,0.0,100.0,22.0,43.0,60.0,63.0,87.0,49.0,10.0,0.0,0.0,0.0,0.0,0,0,4.5,1
NWE,BUF,2016,4,1,-3.5,-16,29.0,70.0,100.0,76.0,31.0,36.0,64.0,60.0,69.0,66.0,0.0,29.0,0.0,0.0,0.0,0.0,0,0,-19.5,-1
NYG,MIN,2016,4,0,3.5,-14,21.0,60.0,48.0,93.0,75.0,41.0,100.0,60.0,0.0,84.0,28.0,68.0,0.0,0.0,0.0,0.0,0,0,-10.5,-1
NYJ,SEA,2016,4,1,1.0,-10,57.0,100.0,80.0,100.0,48.0,30.0,50.0,50.0,51.0,79.0,52.0,94.0,0.0,0.0,0.0,0.0,0,0,-9.0,-1
OAK,BAL,2016,4,0,3.5,1,14.0,100.0,98.0,17.0,70.0,0.0,57.0,60.0,31.0,82.0,44.0,91.0,0.0,0.0,0.0,0.0,0,0,4.5,1
PIT,KAN,2016,4,1,-3.0,29,0.0,60.0,49.0,95.0,51.0,4.0,14.0,30.0,40.0,34.0,43.0,61.0,0.0,0.0,0.0,0.0,0,0,26.0,1
SDG,NOR,2016,4,1,-3.5,-1,43.0,60.0,63.0,87.0,49.0,10.0,21.0,70.0,30.0,0.0,100.0,22.0,0.0,0.0,0.0,0.0,0,0,-4.5,-1
SEA,NYJ,2016,4,0,-1.0,10,50.0,50.0,51.0,79.0,52.0,94.0,57.0,100.0,80.0,100.0,48.0,30.0,0.0,0.0,0.0,0.0,0,0,9.0,1
SFO,DAL,2016,4,1,1.0,-7,29.0,100.0,66.0,34.0,7.0,45.0,29.0,80.0,83.0,75.0,49.0,27.0,0.0,0.0,0.0,0.0,0,0,-6.0,-1
TAM,DEN,2016,4,1,3.5,-20,29.0,70.0,35.0,66.0,75.0,36.0,79.0,70.0,61.0,28.0,44.0,86.0,0.0,0.0,0.0,0.0,0,0,-16.5,-1
TEN,HOU,2016,4,0,4.0,-7,29.0,60.0,77.0,53.0,37.0,53.0,64.0,60.0,61.0,30.0,29.0,100.0,0.0,0.0,0.0,0.0,0,0,-3.0,-1
WAS,CLE,2016,4,1,-7.5,11,43.0,80.0,25.0,34.0,94.0,20.0,14.0,20.0,94.0,52.0,34.0,24.0,0.0,0.0,0.0,0.0,0,0,3.5,1
ARI,SFO,2016,5,0,-3.5,12,54.0,23.0,43.0,31.0,58.0,75.0,23.0,92.0,59.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,8.5,1
ATL,DEN,2016,5,0,3.5,7,0.0,46.0,71.0,39.0,100.0,5.0,100.0,46.0,49.0,27.0,33.0,96.0,0.0,0.0,0.0,0.0,0,0,10.5,1
BAL,WAS,2016,5,1,-4.0,-6,38.0,54.0,35.0,62.0,42.0,92.0,31.0,62.0,34.0,8.0,62.0,28.0,0.0,0.0,0.0,0.0,0,0,-10.0,-1
BUF,LAR,2016,5,0,-2.5,11,69.0,54.0,69.0,45.0,3.0,40.0,23.0,54.0,15.0,37.0,8.0,31.0,0.0,0.0,0.0,0.0,0,0,8.5,1
CAR,TAM,2016,5,1,-6.0,-3,38.0,15.0,68.0,51.0,49.0,42.0,38.0,38.0,21.0,46.0,45.0,41.0,0.0,0.0,0.0,0.0,0,0,-9.0,-1
CHI,IND,2016,5,0,4.0,-6,15.0,31.0,21.0,17.0,42.0,71.0,23.0,0.0,28.0,36.0,47.0,30.0,0.0,0.0,0.0,0.0,0,0,-2.0,-1
CIN,DAL,2016,5,0,-2.5,-14,38.0,15.0,19.0,44.0,64.0,62.0,15.0,69.0,100.0,47.0,39.0,38.0,0.0,0.0,0.0,0.0,0,0,-16.5,-1
CLE,NWE,2016,5,1,10.0,-20,15.0,31.0,100.0,23.0,25.0,40.0,23.0,54.0,84.0,40.0,18.0,37.0,0.0,0.0,0.0,0.0,0,0,-10.0,-1
DAL,CIN,2016,5,1,2.5,14,15.0,69.0,100.0,47.0,39.0,38.0,38.0,15.0,19.0,44.0,64.0,62.0,0.0,0.0,0.0,0.0,0,0,16.5,1
DEN,ATL,2016,5,1,-3.5,-7,100.0,46.0,49.0,27.0,33.0,96.0,0.0,46.0,71.0,39.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,-10.5,-1
DET,PHI,2016,5,1,3.5,1,38.0,38.0,33.0,27.0,60.0,33.0,72.0,74.0,65.0,71.0,41.0,75.0,0.0,0.0,0.0,0.0,0,0,4.5,1
GNB,NYG,2016,5,1,-7.0,7,72.0,33.0,42.0,100.0,8.0,11.0,0.0,69.0,35.0,58.0,63.0,39.0,0.0,0.0,0.0,0.0,0,0,0.0,0
HOU,MIN,2016,5,0,6.0,-18,54.0,62.0,57.0,16.0,25.0,100.0,85.0,69.0,0.0,59.0,27.0,63.0,0.0,0.0,0.0,0.0,0,0,-12.0,-1
IND,CHI,2016,5,1,-4.0,6,23.0,0.0,28.0,36.0,47.0,30.0,15.0,31.0,21.0,17.0,42.0,71.0,0.0,0.0,0.0,0.0,0,0,2.0,1
LAR,BUF,2016,5,1,2.5,-11,23.0,54.0,15.0,37.0,8.0,31.0,69.0,54.0,69.0,45.0,3.0,40.0,0.0,0.0,0.0,0.0,0,0,-8.5,-1
MIA,TEN,2016,5,1,-2.5,-13,46.0,31.0,16.0,11.0,42.0,33.0,15.0,62.0,74.0,31.0,24.0,52.0,0.0,0.0,0.0,0.0,0,0,-15.5,-1
MIN,HOU,2016,5,1,-6.0,18,85.0,69.0,0.0,59.0,27.0,63.0,54.0,62.0,57.0,16.0,25.0,100.0,0.0,0.0,0.0,0.0,0,0,12.0,1
NWE,CLE,2016,5,0,-10.0,20,23.0,54.0,84.0,40.0,18.0,37.0,15.0,31.0,100.0,23.0,25.0,40.0,0.0,0.0,0.0,0.0,0,0,10.0,1
NYG,GNB,2016,5,0,7.0,-7,0.0,69.0,35.0,58.0,63.0,39.0,72.0,33.0,42.0,100.0,8.0,11.0,0.0,0.0,0.0,0.0,0,0,0.0,0
NYJ,PIT,2016,5,0,10.0,-18,54.0,69.0,57.0,72.0,40.0,25.0,8.0,54.0,56.0,64.0,48.0,6.0,0.0,0.0,0.0,0.0,0,0,-8.0,-1
OAK,SDG,2016,5,1,-3.5,3,8.0,100.0,74.0,6.0,49.0,0.0,38.0,46.0,36.0,60.0,50.0,22.0,0.0,0.0,0.0,0.0,0,0,-0.5,-1
PHI,DET,2016,5,0,-3.5,-1,72.0,74.0,65.0,71.0,41.0,75.0,38.0,38.0,33.0,27.0,60.0,33.0,0.0,0.0,0.0,0.0,0,0,-4.5,-1
PIT,NYJ,2016,5,1,-10.0,18,8.0,54.0,56.0,64.0,48.0,6.0,54.0,69.0,57.0,72.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,8.0,1
SDG,OAK,2016,5,0,3.5,-3,38.0,46.0,36.0,60.0,50.0,22.0,8.0,100.0,74.0,6.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1
SFO,ARI,2016,5,1,3.5,-12,23.0,92.0,59.0,0.0,0.0,47.0,54.0,23.0,43.0,31.0,58.0,75.0,0.0,0.0,0.0,0.0,0,0,-8.5,-1
TAM,CAR,2016,5,0,6.0,3,38.0,38.0,21.0,46.0,45.0,41.0,38.0,15.0,68.0,51.0,49.0,42.0,0.0,0.0,0.0,0.0,0,0,9.0,1
TEN,MIA,2016,5,0,2.5,13,15.0,62.0,74.0,31.0,24.0,52.0,46.0,31.0,16.0,11.0,42.0,33.0,0.0,0.0,0.0,0.0,0,0,15.5,1
WAS,BAL,2016,5,0,4.0,6,31.0,62.0,34.0,8.0,62.0,28.0,38.0,54.0,35.0,62.0,42.0,92.0,0.0,0.0,0.0,0.0,0,0,10.0,1
ARI,NYJ,2016,6,1,-7.0,25,93.0,47.0,51.0,30.0,48.0,94.0,53.0,73.0,39.0,76.0,48.0,18.0,1.8,31.6,8.44,1.4399999999999995,1,1,18.0,1
ATL,SEA,2016,6,0,7.0,-2,40.0,60.0,62.0,48.0,100.0,27.0,73.0,58.0,25.0,65.0,58.0,98.0,20.0,-12.600000000000001,-4.7,2.3,1,1,5.0,1
BAL,NYG,2016,6,0,3.5,-4,40.0,60.0,32.0,69.0,43.0,93.0,0.0,67.0,14.0,50.0,59.0,46.0,1.6,3.4000000000000004,-1.49,2.01,1,-1,-0.5,-1
BUF,SFO,2016,6,1,-7.5,29,87.0,67.0,78.0,50.0,0.0,49.0,27.0,67.0,59.0,4.0,0.0,72.0,12.7,26.7,7.48,-0.019999999999999574,-1,-1,21.5,1
CAR,NOR,2016,6,0,-2.5,-3,47.0,47.0,63.0,52.0,60.0,56.0,32.0,75.0,11.0,27.0,82.0,20.0,-8.1,-1.8999999999999995,-2.56,-5.0600000000000005,-1,1,-5.5,-1
CHI,JAX,2016,6,1,-2.5,-1,47.0,60.0,22.0,30.0,68.0,69.0,73.0,33.0,3.0,42.0,46.0,88.0,-4.5,2.4000000000000004,2.66,0.16000000000000014,1,-1,-3.5,-1
CIN,NWE,2016,6,0,7.5,-18,40.0,20.0,14.0,34.0,69.0,71.0,33.0,73.0,67.0,60.0,49.0,48.0,-3.0,-5.1,-3.21,4.29,1,-1,-10.5,-1
CLE,TEN,2016,6,0,7.5,-2,20.0,47.0,63.0,34.0,34.0,28.0,53.0,87.0,92.0,49.0,24.0,72.0,-33.4,-33.6,-8.82,-1.3200000000000003,-1,-1,5.5,1
DAL,GNB,2016,6,0,5.0,14,40.0,87.0,100.0,52.0,44.0,47.0,90.0,67.0,48.0,100.0,25.0,37.0,12.6,-6.4,-3.47,1.5299999999999998,1,1,19.0,1
DEN,SDG,2016,6,0,-3.0,-8,100.0,33.0,35.0,33.0,34.0,97.0,53.0,60.0,22.0,62.0,69.0,26.0,16.9,9.7,-0.2,-3.2,-1,1,-11.0,-1
DET,LAR,2016,6,1,-2.5,3,53.0,40.0,21.0,33.0,55.0,45.0,33.0,53.0,11.0,26.0,20.0,59.0,-8.5,2.5,2.68,0.18000000000000016,1,1,0.5,1
GNB,DAL,2016,6,1,-5.0,-14,90.0,67.0,48.0,100.0,25.0,37.0,40.0,87.0,100.0,52.0,44.0,47.0,19.0,6.4,3.47,-1.5299999999999998,-1,1,-19.0,-1
HOU,IND,2016,6,1,-3.0,3,60.0,60.0,36.0,29.0,24.0,100.0,20.0,0.0,21.0,38.0,60.0,20.0,-29.9,-15.2,-0.93,-3.93,-1,0,0.0,0
IND,HOU,2016,6,0,3.0,-3,20.0,0.0,21.0,38.0,60.0,20.0,60.0,60.0,36.0,29.0,24.0,100.0,-14.7,15.2,0.93,3.93,1,0,0.0,0
JAX,CHI,2016,6,0,2.5,1,73.0,33.0,3.0,42.0,46.0,88.0,47.0,60.0,22.0,30.0,68.0,69.0,-6.9,-2.4000000000000004,-2.66,-0.16000000000000014,-1,-1,3.5,1
KAN,OAK,2016,6,0,-1.0,16,15.0,25.0,22.0,20.0,48.0,60.0,20.0,100.0,57.0,27.0,63.0,0.0,0.1,-7.7,-3.73,-4.73,-1,-1,15.0,1
LAR,DET,2016,6,0,2.5,-3,33.0,53.0,11.0,26.0,20.0,59.0,53.0,40.0,21.0,33.0,55.0,45.0,-11.0,-2.5,-2.68,-0.18000000000000016,-1,1,-0.5,-1
MIA,PIT,2016,6,1,7.5,15,40.0,20.0,0.0,0.0,38.0,54.0,27.0,73.0,36.0,68.0,70.0,19.0,-15.2,-36.0,-5.28,2.2199999999999998,1,1,22.5,1
NOR,CAR,2016,6,1,2.5,3,32.0,75.0,11.0,27.0,82.0,20.0,47.0,47.0,63.0,52.0,60.0,56.0,-6.2,1.8999999999999995,2.56,5.0600000000000005,1,1,5.5,1
NWE,CIN,2016,6,1,-7.5,18,33.0,73.0,67.0,60.0,49.0,48.0,40.0,20.0,14.0,34.0,69.0,71.0,2.1,5.1,3.21,-4.29,-1,-1,10.5,1
