Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
7,3.09,-0.91,70.0,35.0,4.567985142338664,0.8508053152636613,70.0,10.0,0.0,0.4167393258216874,48.0,0.0,0.0,-0.4107177437171036,48.0,0.0,0.0,0.2669749268233108,44.0,32.0,1.9074332366854865,0.11312449697740365,32.0,52.0,0.0,0.6689173549253962,-1,-1,1,-1
7,3.41,0.41000000000000014,30.0,65.0,0.0,-0.1681155135642467,96.0,35.0,0.0,0.9069502417603836,18.0,65.0,0.0,-0.06891647384783348,20.0,40.0,0.0,0.08143053332369046,100.0,66.0,0.0,0.4698831031192269,30.0,35.0,0.0,0.006561217339953379,1,1,1,1
7,0.74,3.74,35.0,4.0,5.521129547471164,0.7175145470194692,78.0,65.0,-10.368395657418574,0.8126526298060408,16.0,72.0,-9.15940865319409,0.7776208381316079,57.0,31.0,-4.7880682268940875,0.542218088206764,72.0,50.0,-8.08224010337132,0.712307777696006,62.0,17.0,0.0,0.5219667765854582,1,0,0,1
7,2.03,-0.9700000000000002,40.0,70.0,-1.2675500204165022,-0.19952356905242594,78.0,0.0,0.0,-0.23129338144926895,28.0,60.0,1.5544893025504614,0.5153813628172897,71.0,11.0,0.0,0.4533607202893328,64.0,10.0,0.0,-0.06704466557792721,32.0,88.0,0.0,0.1052638952275572,-1,-1,1,-1
7,-13.43,3.5700000000000003,5.0,57.0,0.0,0.397416777125876,10.0,47.0,-6.149317422434361,0.8519421881191489,1.0,87.0,-18.02897435897437,0.9070937776288632,13.0,56.0,0.0,0.2179538480126361,11.0,73.0,-17.847857142857148,0.932797476292123,11.0,42.0,-2.8161635220125842,0.6067997896874268,1,1,1,1
7,0.05,-2.45,60.0,78.0,0.0,-0.7590766876881017,78.0,35.0,0.0,0.8739074422221929,69.0,45.0,0.0,-0.07149458147178453,83.0,34.0,0.0,-0.7761398683785696,31.0,4.0,0.0,0.9355076158162692,49.0,58.0,0.0,-0.43486500620977375,-1,-1,1,-1
7,-0.57,3.43,65.0,63.0,0.5571454283657289,0.2934135252934643,83.0,77.0,0.0,-0.06602671538608443,32.0,91.0,0.0,0.014226072523897931,73.0,16.0,0.0,-0.8041665931581221,46.0,41.0,0.0,0.3474755292236309,35.0,16.0,0.0,0.29158203096873675,1,1,1,1
7,10.95,1.4499999999999993,100.0,0.0,13.417796610169495,0.2811955169406973,83.0,17.0,14.607454858125534,0.5653929257585453,30.0,79.0,0.04489655172413265,0.9752367007312064,99.0,5.0,15.461879677038198,0.6641045530945102,70.0,17.0,11.181223657802308,0.5167640222493365,92.0,0.0,0.0,0.34732934965350915,1,1,1,1
7,2.12,-1.38,55.0,39.0,0.0,0.3570801437820583,78.0,45.0,0.5155772333871287,0.3951126446982083,33.0,46.0,12.991440455341518,0.6692757142882334,51.0,45.0,-3.3524759220108216,0.8230800801523341,43.0,3.0,9.244685993920076,0.6833588752860351,0.0,54.0,0.0,0.1961436025287538,-1,1,-1,1
7,-10.95,-1.4499999999999993,17.0,83.0,0.0,-0.7750276764543182,0.0,100.0,-4.597105004906774,-0.18446475777070895,5.0,99.0,-4.105782447466011,-0.4812622534716375,79.0,30.0,0.0,-0.4306246544389349,0.0,92.0,-6.46786722624953,-0.1139527744128638,17.0,70.0,0.0,-0.9865493235195572,-1,1,-1,1
7,-5.56,-0.05999999999999961,29.0,83.0,0.0,0.053450419058846455,89.0,65.0,0.0,-0.5107491468194552,52.0,54.0,-6.2086677685950376,-0.42951544913052864,83.0,33.0,0.0,-0.014015316564135709,32.0,34.0,0.0,0.23912848292624586,16.0,51.0,-6.182068151147098,0.6725287980268995,-1,1,-1,1
7,-2.6,0.3999999999999999,45.0,100.0,-10.251631830151425,0.6788826615796393,87.0,45.0,-1.0236157750878554,0.1078040511245978,37.0,81.0,0.0,-0.029084610397950905,100.0,55.0,-9.019928887484195,0.6642908925226533,45.0,35.0,0.0,0.17844819328206235,4.0,81.0,-7.632667789946645,0.5017194969713944,1,-1,-1,-1
7,2.75,-0.25,25.0,61.0,3.1762272029998218,0.6980079235323516,61.0,30.0,0.0,0.3682548910825432,50.0,93.0,-6.8037725150100075,0.5362460162522082,82.0,100.0,0.0,-0.4042076617983607,61.0,11.0,4.462188880969352,0.4155521066934765,13.0,49.0,0.0,-0.13253653766174628,-1,1,-1,1
7,8.87,-1.1300000000000008,77.0,65.0,10.956176256372904,0.8300701839021775,99.0,45.0,10.54966356795043,0.5546529695382378,83.0,45.0,9.151962979683967,0.37197802727230295,87.0,17.0,0.0,-0.4597377202454649,39.0,25.0,0.0,0.04088528825830348,100.0,27.0,0.0,-0.4463073928937579,-1,1,-1,1
7,-0.74,-3.74,65.0,78.0,0.0,-0.1425092361669895,4.0,35.0,-1.248796201607016,0.7910395637705951,31.0,57.0,0.0,0.1636579908136458,72.0,16.0,0.0,0.7962130242038427,17.0,62.0,-9.91772832705131,0.7783824671561796,50.0,72.0,6.995760628308027,-0.8650489174226729,-1,0,0,1
7,-8.87,1.1300000000000008,45.0,99.0,-11.505810010991805,0.2766065321684548,65.0,77.0,-12.041646140571071,0.607984493090616,17.0,87.0,-10.871214170692433,0.2648013710258109,45.0,83.0,0.0,-0.0011683049360136644,27.0,100.0,0.0,0.07501073865562832,25.0,39.0,0.0,-0.028835283042005444,1,1,1,1
8,-9.5,3.0,64.0,76.0,0.0,0.3327265675368517,32.0,57.0,-5.886773985660968,0.4200562030334724,62.0,81.0,-5.349635541743184,0.21913816738494907,49.0,48.0,-3.733325452328213,0.2474840999655695,50.0,39.0,0.0,0.5394405256834722,24.0,58.0,0.0,0.11087662243637783,1,-1,-1,-1
8,-3.86,3.64,0.0,56.0,-6.344625496611358,-0.2657765329521585,48.0,23.0,0.0,-0.2403931216597052,13.0,67.0,0.0,0.4480287022079507,62.0,62.0,0.0,-0.4762890293214071,89.0,32.0,0.0,0.5649475359146191,18.0,70.0,0.0,0.5343465173720152,1,1,1,1
8,-0.29,-1.29,39.0,71.0,4.881097277906733,-0.1308501262301101,49.0,45.0,4.254563652437488,-0.6268677051380552,69.0,82.0,7.351280454973754,-0.5863347094851417,81.0,49.0,0.0,-0.9239747244297072,47.0,20.0,0.0,0.01215815783677976,60.0,49.0,0.0,0.09253986702826564,-1,1,-1,1
8,-5.62,-1.12,100.0,86.0,0.0,-0.2832083915450399,49.0,69.0,0.0,-0.4955966821635797,64.0,82.0,4.33464915405164,0.5104388273999876,58.0,100.0,0.0,-0.3926390667380108,46.0,100.0,0.0,-0.3761478324202436,46.0,41.0,0.0,0.502526947112052,-1,1,-1,1
8,2.6,-0.8999999999999999,60.0,71.0,2.355045224312585,0.2733971202188272,54.0,34.0,0.0,-0.01905031572105237,14.0,59.0,0.0,0.5743885251507913,78.0,18.0,0.0,-0.016653803039472934,29.0,52.0,4.3305122143420025,-0.1908907633492912,40.0,86.0,0.0,0.6700850991696286,-1,1,-1,1
