Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
8,2.52,-0.48,47.0,96.0,11.514249815225424,-0.7938490778601405,87.0,14.0,-0.2102557117750448,-0.6991273106969158,49.0,7.0,-2.5237859868192825,-0.7264784117498796,79.0,29.0,0.0,-0.07516799747969345,13.0,82.0,0.0,0.8487482820533936,73.0,81.0,0.0,-0.6002797544104038,-1,1,-1,1
8,2.11,-1.89,67.0,48.0,3.6329976222826055,0.7558467835370889,87.0,44.0,4.167871287128714,0.8378732980023167,21.0,55.0,0.0,-0.5557764505617209,73.0,0.0,0.0,0.8960185425257498,69.0,45.0,2.775565056621216,0.12242165186629406,0.0,51.0,0.0,0.8210466615066948,-1,-1,1,-1
8,-2.64,0.3599999999999999,20.0,87.0,3.8205717367853302,-0.18485094305065994,56.0,0.0,0.0,-0.27063426944852,7.0,0.0,-4.7280282051282025,-0.18136213662878656,28.0,31.0,0.0,0.35898262599600644,41.0,62.0,0.0,-0.19455202716107128,30.0,24.0,0.0,0.6261115220395193,1,-1,-1,-1
8,-2.52,0.48,14.0,87.0,0.0,-0.06589402084601012,96.0,47.0,0.0,-0.8143979034724346,29.0,79.0,16.362454236401675,-0.894149004971923,7.0,49.0,0.0,0.06771261068136353,81.0,73.0,0.0,0.37324379261043067,82.0,13.0,0.0,-0.7836906641515021,1,1,1,1
8,-3.83,4.17,34.0,66.0,0.0,0.30081774509030024,87.0,90.0,0.0,0.10962227836487456,31.0,64.0,0.0,-0.0958923785634602,70.0,38.0,0.0,-0.6405113526885675,33.0,51.0,-3.6611662591687,-0.1239551581623838,65.0,100.0,0.0,0.1282044144740809,1,1,1,1
8,2.17,-2.83,40.0,35.0,0.0,-0.42298558769438666,65.0,80.0,0.0,0.09173439195851237,21.0,77.0,0.0,0.4386471629828919,44.0,21.0,0.18309934701492514,-0.13085436867952355,39.0,44.0,4.601741457389869,0.17356060489919348,74.0,45.0,0.0,0.28712555828963937,-1,-1,1,-1
8,0.41,2.91,47.0,87.0,2.2318532876099546,0.20328258175510028,78.0,40.0,2.154004102096624,-0.5650120166397459,32.0,86.0,0.0,-0.4731723538553575,100.0,42.0,0.0,-0.17318556791044862,49.0,51.0,0.0,0.06728935560286498,56.0,38.0,0.0,-0.14582620569716345,1,-1,-1,-1
8,0.63,-1.37,67.0,74.0,0.0,0.7940520233895477,100.0,74.0,6.8850324047754405,-0.5059131996033802,27.0,100.0,0.0,-0.7118854063376439,48.0,18.0,-0.8224796976762869,-0.9285951782604404,71.0,74.0,1.194620845164522,0.22584286594894604,68.0,28.0,4.473459264795814,0.20279675954443396,-1,1,-1,1
8,-0.41,-2.91,40.0,78.0,-4.673620763620772,0.6238666640273351,87.0,47.0,9.133232120451686,-0.2634691207748022,42.0,100.0,0.0,0.5466076775076618,86.0,32.0,0.0,0.6874764320375404,38.0,56.0,0.0,0.3948691995112175,51.0,49.0,0.0,-0.457815980857363,-1,-1,1,-1
8,10.97,1.4700000000000006,67.0,78.0,12.388955499193006,-0.4911822945464668,69.0,14.0,13.570665172715346,0.4651022270042621,55.0,13.0,0.0,0.11390959763675886,62.0,16.0,0.5583797315140835,-0.4483020760552669,66.0,60.0,0.0,-0.3154305482436205,45.0,27.0,5.451308788598576,-0.10942108133752283,1,1,1,1
8,-2.07,-0.5699999999999998,4.0,35.0,4.544918827235278,0.5354070553842479,51.0,34.0,0.0,-0.1604081871816408,31.0,22.0,2.22392098765432,0.22630691611057235,24.0,1.0,0.0,0.4136127337091517,38.0,66.0,-3.711513235600636,0.2957673746022427,42.0,28.0,-5.3584509332119366,-0.23646540417602185,-1,1,-1,1
8,-12.61,-3.61,7.0,52.0,3.5761532276590917,0.3600958030506497,0.0,54.0,0.0,0.21847743086314933,32.0,75.0,0.9102750084014756,0.1883092060603209,34.0,30.0,0.0,0.3855637176323976,5.0,53.0,0.0,0.12583609969127316,100.0,60.0,0.0,-0.33540472767706936,-1,-1,1,-1
